municipio,nome_municipio_uf,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,idhm_educ_sub_freq
5221809,Urutaí (GO),0.31,"0,364","0,271","0,294",0.73199999999999998,"0,841","0,666","0,700","0,518","0,756"
5221908,Varjão (GO),0.221,"0,015","0,345","0,304",0.68700000000000006,"0,813","0,572","0,698","0,367","0,714"
5222005,Vianópolis (GO),0.27100000000000002,"0,264","0,275","0,274",0.71199999999999997,"0,818","0,622","0,710","0,432","0,747"
5222054,Vicentinópolis (GO),0.41499999999999998,"0,475","0,458","0,313",0.68400000000000005,"0,804","0,562","0,707","0,389","0,676"
5222302,Vila Propício (GO),0.28100000000000003,"0,082","0,357","0,404",0.63400000000000001,"0,802","0,505","0,629","0,330","0,624"
5200209,Água Limpa (GO),0.219,"0,049","0,354","0,253",0.72199999999999998,"0,821","0,663","0,691","0,459","0,797"
5200100,Abadiânia (GO),0.251,"0,064","0,380","0,308",0.68899999999999995,"0,841","0,579","0,671","0,433","0,669"
5200308,Alexânia (GO),0.30399999999999999,"0,164","0,425","0,323",0.68200000000000005,"0,841","0,568","0,664","0,449","0,639"
5204003,Cabeceiras (GO),0.30099999999999999,"0,085","0,416","0,403",0.66800000000000004,"0,819","0,571","0,637","0,414","0,671"
5205497,Cidade Ocidental (GO),0.36,"0,423","0,371","0,285",0.71699999999999997,"0,814","0,641","0,706","0,590","0,668"
5205513,Cocalzinho de Goiás (GO),0.42499999999999999,"0,491","0,434","0,351",0.65700000000000003,"0,826","0,531","0,648","0,411","0,604"
5205802,Corumbá de Goiás (GO),0.35,"0,236","0,401","0,413",0.68,"0,829","0,571","0,665","0,407","0,677"
5206206,Cristalina (GO),0.34599999999999997,"0,280","0,452","0,307",0.69899999999999995,"0,814","0,587","0,716","0,474","0,653"
5208004,Formosa (GO),0.27900000000000003,"0,141","0,385","0,310",0.74399999999999999,"0,852","0,666","0,726","0,561","0,725"
5212501,Luziânia (GO),0.39600000000000002,"0,471","0,398","0,319",0.70099999999999996,"0,831","0,602","0,689","0,510","0,654"
5213053,Mimoso de Goiás (GO),0.312,"0,120","0,392","0,425",0.66500000000000004,"0,825","0,543","0,656","0,372","0,656"
5215231,Novo Gama (GO),0.41199999999999998,"0,465","0,451","0,319",0.68400000000000005,"0,851","0,567","0,664","0,502","0,603"
5215603,Padre Bernardo (GO),0.42399999999999999,"0,397","0,475","0,401",0.65100000000000002,"0,801","0,515","0,670","0,388","0,593"
5217302,Pirenópolis (GO),0.26,"0,100","0,355","0,324",0.69299999999999995,"0,813","0,604","0,678","0,459","0,693"
5217609,Planaltina (GO),0.40500000000000003,"0,471","0,422","0,322",0.66900000000000004,"0,810","0,566","0,653","0,476","0,617"
5219753,Santo Antônio do Descoberto (GO),0.42499999999999999,"0,507","0,438","0,330",0.66500000000000004,"0,818","0,556","0,647","0,464","0,608"
5221858,Valparaíso de Goiás (GO),0.32600000000000001,"0,438","0,314","0,227",0.746,"0,815","0,695","0,733","0,663","0,712"
5222203,Vila Boa (GO),0.38400000000000001,"0,196","0,570","0,385",0.64700000000000002,"0,818","0,534","0,619","0,431","0,594"
5200175,Água Fria de Goiás (GO),0.37,"0,307","0,403","0,401",0.67100000000000004,"0,817","0,550","0,672","0,363","0,677"
5200258,Águas Lindas de Goiás (GO),0.375,"0,461","0,373","0,292",0.68600000000000005,"0,848","0,588","0,647","0,488","0,646"
5200050,Abadia de Goiás (GO),0.29199999999999998,"0,279","0,318","0,278",0.70799999999999996,"0,830","0,622","0,687","0,489","0,702"
5201405,Aparecida de Goiânia (GO),0.35,"0,478","0,334","0,239",0.71799999999999997,"0,834","0,620","0,716","0,570","0,646"
5201801,Aragoiânia (GO),0.4,"0,466","0,400","0,334",0.68400000000000005,"0,837","0,560","0,683","0,414","0,652"
5203302,Bela Vista de Goiás (GO),0.33100000000000002,"0,413","0,309","0,271",0.71599999999999997,"0,837","0,607","0,721","0,465","0,694"
5203559,Bonfinópolis (GO),0.35899999999999999,"0,422","0,346","0,309",0.68300000000000005,"0,817","0,580","0,671","0,424","0,679"
5203609,Brazabrantes (GO),0.28699999999999998,"0,206","0,338","0,317",0.70099999999999996,"0,826","0,615","0,677","0,424","0,741"
5204557,Caldazinha (GO),0.371,"0,378","0,369","0,367",0.68500000000000005,"0,814","0,591","0,669","0,455","0,674"
5205208,Caturaí (GO),0.39800000000000002,"0,411","0,442","0,342",0.66400000000000003,"0,815","0,540","0,665","0,365","0,657"
5208806,Goianira (GO),0.34899999999999998,"0,413","0,339","0,296",0.69399999999999995,"0,831","0,596","0,674","0,458","0,680"
5208400,Goianápolis (GO),0.29299999999999998,"0,167","0,346","0,367",0.70299999999999996,"0,825","0,620","0,678","0,430","0,744"
5208707,Goiânia (GO),0.29099999999999998,"0,412","0,263","0,198",0.79900000000000004,"0,838","0,739","0,824","0,714","0,752"
5209200,Guapó (GO),0.33400000000000002,"0,331","0,367","0,305",0.69699999999999995,"0,826","0,580","0,708","0,415","0,685"
5209705,Hidrolândia (GO),0.26800000000000002,"0,207","0,328","0,269",0.70599999999999996,"0,827","0,603","0,707","0,490","0,669"
5210000,Inhumas (GO),0.23300000000000001,"0,105","0,313","0,281",0.72,"0,842","0,618","0,718","0,448","0,726"
5214507,Nerópolis (GO),0.27,"0,215","0,328","0,268",0.72099999999999997,"0,820","0,671","0,681","0,548","0,742"
5215009,Nova Veneza (GO),0.29199999999999998,"0,276","0,285","0,316",0.71799999999999997,"0,837","0,660","0,671","0,472","0,781"
5219738,Santo Antônio de Goiás (GO),0.33700000000000002,"0,405","0,302","0,303",0.72299999999999998,"0,832","0,662","0,687","0,523","0,744"
5220454,Senador Canedo (GO),0.36699999999999999,"0,444","0,374","0,283",0.70099999999999996,"0,827","0,617","0,676","0,538","0,660"
5221197,Terezópolis de Goiás (GO),0.33800000000000002,"0,286","0,353","0,375",0.68500000000000005,"0,799","0,615","0,655","0,457","0,714"
5221403,Trindade (GO),0.35299999999999998,"0,426","0,353","0,280",0.69899999999999995,"0,822","0,608","0,682","0,507","0,665"
5100102,Acorizal (MT),0.39800000000000002,"0,165","0,500","0,530",0.628,"0,816","0,510","0,594","0,324","0,639"
5100250,Alta Floresta (MT),0.23,"0,116","0,332","0,241",0.71399999999999997,"0,817","0,629","0,709","0,496","0,709"
5100300,Alto Araguaia (MT),0.24199999999999999,"0,038","0,410","0,279",0.70399999999999996,"0,802","0,612","0,712","0,518","0,665"
5100359,Alto Boa Vista (MT),0.36699999999999999,"0,228","0,414","0,460",0.65100000000000002,"0,803","0,561","0,613","0,439","0,634"
5100409,Alto Garças (MT),0.252,"0,147","0,337","0,272",0.70099999999999996,"0,835","0,583","0,707","0,471","0,648"
5100508,Alto Paraguai (MT),0.47899999999999998,"0,573","0,453","0,412",0.63800000000000001,"0,784","0,541","0,612","0,380","0,646"
5100607,Alto Taquari (MT),0.20100000000000001,"0,056","0,386","0,162",0.70499999999999996,"0,833","0,571","0,736","0,474","0,626"
5100805,Apiacás (MT),0.29199999999999998,"0,120","0,441","0,314",0.67500000000000004,"0,809","0,570","0,666","0,405","0,677"
5101001,Araguaiana (MT),0.25900000000000001,"0,096","0,351","0,329",0.68700000000000006,"0,817","0,591","0,671","0,414","0,706"
5101209,Araguainha (MT),0.19500000000000001,"0,033","0,253","0,298",0.70099999999999996,"0,844","0,627","0,650","0,446","0,744"
5101258,Araputanga (MT),0.24299999999999999,"0,077","0,345","0,308",0.72499999999999998,"0,826","0,655","0,704","0,531","0,728"
5101308,Arenápolis (MT),0.34,"0,283","0,316","0,420",0.70399999999999996,"0,793","0,649","0,677","0,487","0,749"
5101407,Aripuanã (MT),0.34200000000000003,"0,138","0,519","0,370",0.67500000000000004,"0,816","0,553","0,682","0,430","0,627"
5101704,Barra do Bugres (MT),0.29499999999999998,"0,182","0,410","0,293",0.69299999999999995,"0,818","0,595","0,684","0,457","0,679"
5101803,Barra do Garças (MT),0.22500000000000001,"0,064","0,306","0,305",0.748,"0,817","0,693","0,738","0,604","0,743"
5101605,Barão de Melgaço (MT),0.443,"0,387","0,506","0,435",0.6,"0,820","0,440","0,598","0,275","0,556"
5101852,Bom Jesus do Araguaia (MT),0.32300000000000001,"0,106","0,496","0,368",0.66100000000000003,"0,784","0,555","0,665","0,421","0,638"
5101902,Brasnorte (MT),0.32100000000000001,"0,199","0,440","0,323",0.69599999999999995,"0,850","0,571","0,695","0,441","0,649"
5102603,Campinápolis (MT),0.48099999999999998,"0,133","0,684","0,625",0.53800000000000003,"0,803","0,324","0,597","0,236","0,379"
5102637,Campo Novo do Parecis (MT),0.19500000000000001,"0,113","0,296","0,177",0.73399999999999999,"0,819","0,649","0,745","0,543","0,709"
5102678,Campo Verde (MT),0.21099999999999999,"0,073","0,348","0,212",0.75,"0,834","0,670","0,755","0,562","0,732"
5102686,Campos de Júlio (MT),0.223,"0,083","0,399","0,188",0.74399999999999999,"0,825","0,625","0,800","0,507","0,694"
5102694,Canabrava do Norte (MT),0.38300000000000001,"0,330","0,404","0,415",0.66700000000000004,"0,817","0,589","0,616","0,401","0,714"
5102702,Canarana (MT),0.247,"0,038","0,424","0,279",0.69299999999999995,"0,825","0,549","0,735","0,454","0,604"
5102793,Carlinda (MT),0.312,"0,154","0,365","0,418",0.66500000000000004,"0,809","0,553","0,656","0,360","0,686"
5102850,Castanheira (MT),0.34300000000000003,"0,207","0,433","0,390",0.66500000000000004,"0,800","0,547","0,671","0,372","0,664"
5103007,Chapada dos Guimarães (MT),0.34799999999999998,"0,221","0,482","0,341",0.68799999999999994,"0,833","0,578","0,677","0,456","0,650"
5103056,Cláudia (MT),0.28100000000000003,"0,102","0,422","0,318",0.69899999999999995,"0,809","0,586","0,719","0,419","0,693"
5103106,Cocalinho (MT),0.34499999999999997,"0,201","0,474","0,359",0.66,"0,807","0,528","0,674","0,413","0,597"
5103254,Colniza (MT),0.45900000000000002,"0,362","0,520","0,494",0.61099999999999999,"0,815","0,443","0,633","0,330","0,514"
5103205,Colíder (MT),0.26600000000000001,"0,094","0,359","0,346",0.71299999999999997,"0,819","0,604","0,732","0,423","0,721"
5103304,Comodoro (MT),0.307,"0,106","0,466","0,349",0.68899999999999995,"0,840","0,567","0,687","0,429","0,651"
5103353,Confresa (MT),0.38300000000000001,"0,301","0,425","0,422",0.66800000000000004,"0,812","0,556","0,660","0,406","0,651"
5103361,Conquista D'Oeste (MT),0.36899999999999999,"0,436","0,368","0,304",0.71799999999999997,"0,807","0,650","0,707","0,477","0,758"
5103379,Cotriguaçu (MT),0.436,"0,343","0,513","0,452",0.60099999999999998,"0,825","0,423","0,623","0,304","0,499"
5103437,Curvelândia (MT),0.29499999999999998,"0,169","0,408","0,308",0.69,"0,811","0,615","0,658","0,395","0,768"
5102504,Cáceres (MT),0.28999999999999998,"0,158","0,362","0,351",0.70799999999999996,"0,813","0,633","0,691","0,525","0,695"
5103452,Denise (MT),0.252,"0,089","0,329","0,337",0.68300000000000005,"0,802","0,590","0,672","0,469","0,661"
5103502,Diamantino (MT),0.254,"0,087","0,327","0,349",0.71799999999999997,"0,831","0,625","0,714","0,507","0,694"
5103601,Dom Aquino (MT),0.33700000000000002,"0,337","0,367","0,308",0.69,"0,806","0,593","0,687","0,426","0,700"
5103700,Feliz Natal (MT),0.308,"0,251","0,412","0,260",0.69199999999999995,"0,819","0,548","0,737","0,450","0,604"
5103809,Figueirópolis D'Oeste (MT),0.28000000000000003,"0,124","0,384","0,331",0.67900000000000005,"0,786","0,599","0,665","0,424","0,712"
5103858,Gaúcha do Norte (MT),0.36699999999999999,"0,093","0,539","0,470",0.61499999999999999,"0,847","0,418","0,658","0,365","0,447"
5103908,General Carneiro (MT),0.374,"0,211","0,490","0,421",0.67,"0,820","0,569","0,645","0,472","0,624"
5103957,Glória D'Oeste (MT),0.22900000000000001,"0,163","0,272","0,253",0.71,"0,823","0,636","0,684","0,403","0,799"
5104104,Guarantã do Norte (MT),0.27900000000000003,"0,136","0,346","0,354",0.70299999999999996,"0,826","0,609","0,692","0,469","0,694"
5104203,Guiratinga (MT),0.23300000000000001,"0,013","0,327","0,358",0.70499999999999996,"0,813","0,637","0,677","0,441","0,765"
5104500,Indiavaí (MT),0.26200000000000001,"0,003","0,393","0,391",0.66100000000000003,"0,841","0,533","0,645","0,345","0,663"
5104526,Ipiranga do Norte (MT),0.20200000000000001,"0,005","0,382","0,218",0.72699999999999998,"0,807","0,642","0,742","0,503","0,726"
5104542,Itanhangá (MT),0.26100000000000001,"0,086","0,407","0,291",0.71,"0,856","0,597","0,699","0,446","0,690"
5104559,Itaúba (MT),0.22800000000000001,"0,016","0,394","0,275",0.69,"0,809","0,569","0,714","0,414","0,667"
5104609,Itiquira (MT),0.246,"0,007","0,425","0,305",0.69299999999999995,"0,812","0,591","0,694","0,453","0,675"
5104807,Jaciara (MT),0.27100000000000002,"0,217","0,334","0,261",0.73499999999999999,"0,833","0,655","0,728","0,511","0,741"
5104906,Jangada (MT),0.36599999999999999,"0,119","0,471","0,507",0.63,"0,805","0,549","0,567","0,341","0,696"
5105002,Jauru (MT),0.31,"0,141","0,418","0,371",0.67300000000000004,"0,812","0,563","0,668","0,383","0,682"
5105101,Juara (MT),0.28999999999999998,"0,130","0,436","0,305",0.68200000000000005,"0,836","0,543","0,699","0,396","0,635"
5105176,Juruena (MT),0.29899999999999999,"0,166","0,362","0,368",0.66200000000000003,"0,797","0,563","0,647","0,395","0,672"
5105200,Juscimeira (MT),0.35,"0,468","0,295","0,287",0.71399999999999997,"0,842","0,637","0,678","0,450","0,757"
5105150,Juína (MT),0.27200000000000002,"0,133","0,398","0,285",0.71599999999999997,"0,845","0,593","0,733","0,450","0,681"
5105234,Lambari D'Oeste (MT),0.36499999999999999,"0,270","0,506","0,318",0.627,"0,787","0,467","0,670","0,317","0,567"
5105259,Lucas do Rio Verde (MT),0.19600000000000001,"0,134","0,280","0,175",0.76800000000000002,"0,833","0,710","0,766","0,624","0,757"
5105309,Luciara (MT),0.316,"0,202","0,392","0,353",0.67600000000000005,"0,788","0,634","0,617","0,523","0,698"
5105580,Marcelândia (MT),0.33500000000000002,"0,288","0,396","0,320",0.70099999999999996,"0,813","0,604","0,700","0,444","0,705"
5105606,Matupá (MT),0.26200000000000001,"0,141","0,307","0,337",0.71599999999999997,"0,824","0,631","0,706","0,462","0,737"
5105622,Mirassol D'Oeste (MT),0.25700000000000001,"0,091","0,373","0,307",0.70399999999999996,"0,816","0,592","0,723","0,466","0,668"
5105903,Nobres (MT),0.26700000000000002,"0,041","0,394","0,367",0.69899999999999995,"0,827","0,611","0,675","0,462","0,702"
5106000,Nortelândia (MT),0.30199999999999999,"0,142","0,402","0,361",0.70199999999999996,"0,793","0,668","0,653","0,525","0,753"
5106158,Nova Bandeirantes (MT),0.36199999999999999,"0,345","0,432","0,310",0.65,"0,842","0,469","0,696","0,317","0,570"
5106208,Nova Brasilândia (MT),0.32100000000000001,"0,183","0,406","0,373",0.65100000000000002,"0,845","0,485","0,673","0,359","0,564"
5106216,Nova Canaã do Norte (MT),0.28799999999999998,"0,115","0,366","0,383",0.68600000000000005,"0,815","0,572","0,692","0,380","0,701"
5108808,Nova Guarita (MT),0.30499999999999999,"0,126","0,348","0,441",0.68799999999999994,"0,812","0,597","0,671","0,382","0,746"
5106182,Nova Lacerda (MT),0.377,"0,272","0,489","0,371",0.63600000000000001,"0,825","0,485","0,643","0,371","0,555"
5108857,Nova Marilândia (MT),0.36199999999999999,"0,228","0,425","0,433",0.70399999999999996,"0,823","0,623","0,680","0,513","0,686"
5108907,Nova Maringá (MT),0.27700000000000002,"0,119","0,433","0,278",0.66300000000000003,"0,815","0,509","0,702","0,351","0,613"
5108956,Nova Monte Verde (MT),0.25700000000000001,"0,183","0,289","0,298",0.69099999999999995,"0,823","0,582","0,690","0,410","0,693"
5106224,Nova Mutum (MT),0.191,"0,054","0,358","0,161",0.75800000000000001,"0,837","0,673","0,773","0,584","0,722"
5106174,Nova Nazaré (MT),0.43,"0,111","0,674","0,506",0.59499999999999997,"0,793","0,427","0,621","0,391","0,447"
5106232,Nova Olímpia (MT),0.33800000000000002,"0,120","0,478","0,416",0.68200000000000005,"0,804","0,561","0,704","0,419","0,649"
5106190,Nova Santa Helena (MT),0.30099999999999999,"0,192","0,319","0,393",0.71399999999999997,"0,809","0,603","0,745","0,383","0,756"
5106240,Nova Ubiratã (MT),0.32800000000000001,"0,218","0,442","0,323",0.66900000000000004,"0,816","0,529","0,694","0,413","0,598"
5106257,Nova Xavantina (MT),0.245,"0,061","0,343","0,332",0.70399999999999996,"0,800","0,613","0,713","0,468","0,701"
5106273,Novo Horizonte do Norte (MT),0.27100000000000002,"0,098","0,324","0,390",0.66400000000000003,"0,820","0,548","0,652","0,332","0,704"
5106265,Novo Mundo (MT),0.27200000000000002,"0,129","0,378","0,309",0.67400000000000004,"0,815","0,577","0,652","0,384","0,708"
5106315,Novo Santo Antônio (MT),0.49,"0,544","0,551","0,376",0.65300000000000002,"0,829","0,526","0,640","0,405","0,600"
5106281,Novo São Joaquim (MT),0.36299999999999999,"0,310","0,449","0,331",0.64900000000000002,"0,819","0,507","0,658","0,346","0,614"
5106307,Paranatinga (MT),0.33800000000000002,"0,257","0,448","0,308",0.66700000000000004,"0,820","0,532","0,679","0,425","0,595"
5106299,Paranaíta (MT),0.32500000000000001,"0,168","0,429","0,379",0.67200000000000004,"0,809","0,555","0,677","0,377","0,673"
5106372,Pedra Preta (MT),0.24,"0,044","0,344","0,331",0.67900000000000005,"0,812","0,573","0,672","0,389","0,695"
5106422,Peixoto de Azevedo (MT),0.376,"0,219","0,481","0,427",0.64900000000000002,"0,761","0,521","0,691","0,380","0,610"
5106455,Planalto da Serra (MT),0.35,"0,169","0,470","0,411",0.65600000000000003,"0,813","0,565","0,615","0,360","0,708"
5106505,Poconé (MT),0.36899999999999999,"0,228","0,479","0,401",0.65200000000000002,"0,806","0,534","0,643","0,405","0,614"
5106653,Pontal do Araguaia (MT),0.22900000000000001,"0,095","0,308","0,284",0.73399999999999999,"0,816","0,702","0,691","0,558","0,788"
5106703,Ponte Branca (MT),0.29499999999999998,"0,091","0,395","0,400",0.68600000000000005,"0,806","0,585","0,684","0,410","0,699"
5106752,Pontes E Lacerda (MT),0.249,"0,104","0,370","0,274",0.70299999999999996,"0,807","0,605","0,711","0,482","0,677"
5106778,Porto Alegre do Norte (MT),0.34,"0,174","0,369","0,478",0.67300000000000004,"0,803","0,587","0,647","0,443","0,675"
5106828,Porto Esperidião (MT),0.30099999999999999,"0,143","0,395","0,366",0.65200000000000002,"0,795","0,523","0,666","0,380","0,614"
5106851,Porto Estrela (MT),0.38700000000000001,"0,189","0,561","0,411",0.59899999999999998,"0,804","0,467","0,571","0,288","0,594"
5106802,Porto dos Gaúchos (MT),0.25800000000000001,"0,135","0,399","0,239",0.68500000000000005,"0,815","0,561","0,703","0,409","0,657"
5107008,Poxoréo (MT),0.378,"0,288","0,455","0,390",0.67800000000000005,"0,832","0,573","0,653","0,409","0,679"
5107040,Primavera do Leste (MT),0.22,"0,080","0,373","0,207",0.752,"0,843","0,653","0,774","0,577","0,695"
5107065,Querência (MT),0.30599999999999999,"0,131","0,417","0,369",0.69199999999999995,"0,837","0,565","0,701","0,464","0,623"
5107156,Reserva do Cabaçal (MT),0.27,"0,049","0,309","0,452",0.67600000000000005,"0,799","0,603","0,642","0,488","0,670"
5107180,Ribeirão Cascalheira (MT),0.433,"0,418","0,474","0,408",0.67,"0,831","0,542","0,668","0,395","0,635"
5107198,Ribeirãozinho (MT),0.23100000000000001,"0,068","0,335","0,291",0.69199999999999995,"0,802","0,595","0,694","0,495","0,653"
5107206,Rio Branco (MT),0.32,"0,277","0,383","0,299",0.70699999999999996,"0,817","0,617","0,701","0,426","0,743"
5107578,Rondolândia (MT),0.377,"0,325","0,379","0,427",0.64,"0,800","0,530","0,619","0,411","0,602"
5107602,Rondonópolis (MT),0.214,"0,107","0,293","0,242",0.755,"0,823","0,698","0,749","0,598","0,754"
5107701,Rosário Oeste (MT),0.34599999999999997,"0,133","0,454","0,450",0.65,"0,807","0,520","0,653","0,379","0,609"
5107750,Salto do Céu (MT),0.33700000000000002,"0,267","0,395","0,348",0.66600000000000004,"0,797","0,560","0,661","0,385","0,676"
5107248,Santa Carmem (MT),0.214,"0,008","0,414","0,220",0.71499999999999997,"0,827","0,628","0,703","0,515","0,693"
5107743,Santa Cruz do Xingu (MT),0.42399999999999999,"0,462","0,465","0,345",0.68400000000000005,"0,828","0,550","0,704","0,420","0,629"
